,urls,labels
12238,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12241,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12253,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12255,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12258,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12270,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12272,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12275,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12287,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12289,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12292,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12304,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12306,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12309,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12321,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12323,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12326,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12338,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12340,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12343,https://n.news.naver.com/mnews/article/469/0000770491?sid=105,0
12355,https://n.news.naver.com/mnews/article/023/0003799371?sid=105,0
12357,https://n.news.naver.com/mnews/article/029/0002837346?sid=105,0
12377,https://n.news.naver.com/mnews/article/003/0012213859?sid=105,0
12379,https://n.news.naver.com/mnews/article/003/0012213857?sid=105,0
13018,https://n.news.naver.com/mnews/article/015/0004915029?sid=105,0
13024,https://n.news.naver.com/mnews/article/138/0002161004?sid=105,0
13032,https://n.news.naver.com/mnews/article/031/0000788897?sid=105,0
13045,https://n.news.naver.com/mnews/article/014/0005101895?sid=105,0
13052,https://n.news.naver.com/mnews/article/032/0003261618?sid=105,0
13055,https://n.news.naver.com/mnews/article/138/0002160961?sid=105,0
13056,https://n.news.naver.com/mnews/article/014/0005101713?sid=105,0
13057,https://n.news.naver.com/mnews/article/138/0002160960?sid=105,0
13059,https://n.news.naver.com/mnews/article/092/0002311685?sid=105,0
13065,https://n.news.naver.com/mnews/article/008/0004962476?sid=105,0
13070,https://n.news.naver.com/mnews/article/008/0004962450?sid=105,0
13072,https://n.news.naver.com/mnews/article/138/0002160931?sid=105,0
13075,https://n.news.naver.com/mnews/article/092/0002311659?sid=105,0
13080,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13083,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13087,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13090,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13094,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13097,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13101,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13104,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13108,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13111,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13115,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13118,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13122,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13125,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13129,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13132,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13136,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13139,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13143,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13146,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13150,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13153,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13157,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13160,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13164,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13167,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13171,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13174,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13178,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13181,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13185,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13188,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13192,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13195,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13199,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13202,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13206,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13209,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13213,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13216,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13220,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13223,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13227,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13230,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13234,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13237,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13241,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13244,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13248,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13251,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13255,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13258,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13262,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13265,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13269,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13272,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13276,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13279,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13283,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
13286,https://n.news.naver.com/mnews/article/138/0002160918?sid=105,0
13290,https://n.news.naver.com/mnews/article/092/0002311648?sid=105,0
